order_id,product_id,seller_id,price,shipping_charges
74vKgZPE6NS3,iFSzkDeptswZ,UOGIrJtSldvd,106.74,38.63
GUYK0mrNkRQ4,KrFDJTDwAQ5F,rH2EKLLsqvkB,162.7,18.93
eiEhsNsWxsLH,ka6BO8RfMnD6,hWO6bqFeMXM7,38.94,20.05
GbiR2L18Zlu5,JtlIdtW1szhn,PHpgfaOYXNWz,358.8,12.55
oS8ryHus1aZQ,VyvqSoUrvQ46,EqPcJSwcfSMn,156.0,148.71
wOde40rPvIVN,MxQIAZFTn9op,kT4UPkqxjZhU,226.99,83.6
0URxqCZzXPTo,EwowKujWfYV7,ELEj6VBxVfav,1260.0,29.43
lgo7UrUsIv5I,clwRsK3aOwrr,3jwvL6ihC45G,128.99,87.77
JEQJ1fKujZAD,n3EMotIXOltv,AHG0TE6bRNNY,222.98,9.81
zRjUGrzTyhnc,X4L5ori5hRm1,ftbUjJ6Gsazg,966.9,98.76
WdiiLzoXqBcg,a7GwjDDa4Qa0,UOGIrJtSldvd,518.18,6.87
WydT0oj9d7Cn,9BxrYp7UqkXV,ARNPJQjYTDDb,261.0,7.79
UsOEVWiRRNB5,a3NAgO8MmPEB,bUwTEGq4Dr3S,95.03,22.24
LqKXGbc4zNWv,a1FpBzopPSp2,QgSPgHi2XQs8,30.4,6.87
Lo84cduP3Kda,C9uQyqxh5HGt,ckR5gDO6DJrj,268.38,5.27
JbuJ1nvVEWzV,QrEifRDSkc7p,8CQ9epWunOJD,490.0,51.45
JcxfBVLZ6w0V,0GII09WWgwUY,Cyl6PGvB25KG,132.9,60.07
YyNIuBWTtVe0,Y3eayqO8aOXQ,ruq0u2ZpAMDr,100.0,11.3
ERk0HIjew9LY,l80oRqQqUMQU,hXgSxJTnYOrQ,28.96,35.45
mbYRcEkmWEpg,px5zU66ML51f,oqejBC0typqo,27.8,4.23
jhOI1sgh6ZUD,TlVlN3JFv5vB,K0qPVGdA91KO,620.1,49.12
K6YT1lRP4ZlK,iFXLSdqRsrzS,jGbrPrvIPGEG,129.79,14.18
DGS9OxR3cQQ1,un3cHPXANlwt,AvTLykupHOIB,453.7,17.37
7K5YHaYSBSra,Z3QScc5XzkrL,qdZFE3HAvLdk,802.14,27.85
b4QIYIwdrFKq,ItUEMsARYsuL,IHL7YQnnU4LS,111.27,70.82
Cut9dE2hMCDg,iqxjLw041Ngo,KERtsZxD9Phy,1298.99,30.66
VORadBuwlGDC,USsXXS1Kw7Ue,Fh5z5uvA4neX,23.95,13.75
CtypF8wbCRqZ,HwU8DUhv28b9,PYNH4MOEQaXt,223.0,55.48
pwuIUsLnVPlt,7ToKvj5reDPi,aFLwzlMNYqul,118.88,32.95
OH3A8zkuslNc,MEiIU7uFIrE5,9fFFM6RBxCkT,55.55,12.63
MujpWQjG9idD,XDzBzORAv0mT,8NRu71xuHwbR,142.14,26.71
7UYCnxRhGFPE,8RPVxbvn4wxa,WUOUhAYcu4tr,223.51,27.54
JdZzn7xbDo2N,HowzGOP7qKip,BWczKEOZMEFy,2899.0,47.55
7Kk6gX4TmUOS,VvxQC9zcyrJ7,y2wUonMtvOnt,77.07,63.92
brhzJHKR5lN3,9KeYpSgG4rRd,OJlIxckGoqY1,122.9,115.43
7Rwqahk86ouK,zCNqExeiGem3,WG2pVERAEzeW,53.99,17.38
mRminHZMUAd7,i4iJNnFCaHUp,APaFMik2IGru,118.99,38.3
UriibCHvuNVA,KvidPAEAVI5p,Mhg6gqpiKkO7,26.99,70.82
FMnmKCbstsEu,nRCGSNEb4RUm,0HbVEHMspxA1,109.82,12.63
AlbHnowsqFOy,ryhNkJukcnUb,AvTLykupHOIB,97.05,30.66
jnR919umvqzO,m87EMHh3iXUQ,5FvGdji6skxT,779.9,12.01
rae9ewdwcwWZ,vBfalprQr6S5,yltqvkLskQa3,51.5,36.75
QJgNNjUaoxzD,MYjTsc3kq1Rc,73df1KlToIGL,17.87,13.3
yGWa5BstS08l,pSqmZ5ursPGa,TuPm19CMKvrM,72.4,13.8
7P2K1R1ViRqn,6mLtk0isXP7F,IGoeQwwK50pZ,60.09,22.19
8FKhffGG8gXi,ZWc6ka4ieCQO,ESs66EAdIPaF,692.0,9.81
AYMLZOPEZQiD,Jz2KJoXMltSK,eV7Woul7454D,50.4,67.12
8YarIb3b4nTa,I9I50hWpf6oV,qdZFE3HAvLdk,802.14,33.86
MKYCJQ0O6Lb2,9R3pQXU36IBY,FRAkUwkY4tZy,222.98,53.55
wB44V9pdFrio,EbgRRLh0gxFN,nNSNNUDGwFQh,101.75,61.16
4IOOWsoP5PnD,eLa1rafhOcFg,yGbPyLPc8PmT,517.65,3.62
ZUQFgBnQq2ie,1edaUIVffPFF,RsUgQvBvc24M,128.99,28.61
BR4bAaxAQq9v,ASxIA3qyOuSi,DXEUTLuphyfj,54.95,50.38
DARaaAGoHFwe,zVjvj1nxyniL,Nt5IHN1ykkhc,100.0,21.15
zErX0qCGpgGq,DDrOPpRV5eCb,ya3F1B5M7Tpf,231.27,47.3
EWeJsSdHZJhe,xkmxY4AXCqpu,2jTASjIU2rIf,112.33,43.34
uAYSfyUXRlE8,6kgmhS2x717X,wdkFVpIzRNT3,45.9,23.11
5zFTFra3ljuR,wW1Ou0zpQ6dL,ThIpLZLmtOK2,48.05,8.79
iidCL8f0SmDU,0vbEvli2JYJu,RKad98cTxhSb,493.9,22.86
jb7TpCrhNrVo,AxY29xGYizV5,2jTASjIU2rIf,820.05,44.87
q2uD0SQFOti8,IBpw1Pwqy2fw,UOGIrJtSldvd,60.09,37.72
FXU07iJMAVT8,VXU4MgMvee63,cUn7dujqBetE,509.99,63.58
4KoGI6jvbbdR,4VIws8ixtz0J,8cMMpAAFEsxE,144.97,34.33
mnuOMccRNcC5,XZKRDkyQ4jT5,Zj36u9uWzYUi,222.98,52.93
FaKb6Gi091x1,YFoiX7NKpEYe,bl8PTwqK0kvN,33.41,29.68
grKKpiX8hyb1,oUaq0Emczjrp,XoReeOEjvEuw,55.55,7.52
jYnVVWLAJEUp,6wemEBoS7sp8,AjPmjQtmNN9h,346.99,6.77
3EtgdXCXsHmy,DL5BHCpE7rrL,2a07LobkzHUx,97.88,23.07
Q6ybdHrrELlp,ztojzhkjzDE6,YRYlK9uqyLE6,749.9,10.68
qekxs5PvklIz,6lqYiC1kC4WA,qI9UblMbsm1o,79.5,88.7
FFNHb1nF36vA,46KIFRjcHtkh,Q7KPZkDolYKN,411.0,40.47
ugYh6Frp0uDH,SvkwL5mc5ij7,uHhpOBmvWDav,42.79,12.78
RmVNCpYI1aVi,GJ4e2xEfaCmh,oI8R7WsNWWBc,31.0,20.9
sbaNYYn5erVu,nmpFOyqD7gn6,yHsOFiqVrV1u,42.89,30.66
YcQDWH0PnpNS,JAMghh8pyg71,7JtHJ8kiNtes,44.98,61.32
wRFSbTYWrlGm,SLANLZkCbYI1,Mhg6gqpiKkO7,26.99,30.66
oNcyZwHyZhLy,wX1oIptP30WY,ffUNNLStwOip,1899.0,61.32
tN8mKIi1geQA,SMRrLoGOUROk,l1pYW6GBnPMr,548.35,12.28
3vPOK7R1AD5A,Krj8aFlq9v6E,oGYw3FCx0i23,159.9,45.72
rEfx6StF5VKd,TTOqDKLeWaq1,zyhKQqd3kGqW,47.91,6.87
McEeLCcSQI8V,4WpxUyrSqkaE,HQ4j3Fr6B61e,749.9,133.52
VWipJfUA1ZBv,QmcmvUUkmn3i,OOPkZSte8kf6,45.9,23.9
ZsG5N54OjT46,YtFxasIj2xhh,5Ja2lH0N2OZt,624.75,59.06
enT5YEJ9LBWS,XQnvUd50SsJQ,KMUPLmVqQPcw,49.38,13.62
1iuNdk6k0FRb,wU106GG6LHrc,c5SvhEe8chAa,0.85,47.55
jssPo9qBRQUN,uxbh1RRmy6Km,IWOf3FsBgQtM,264.5,61.32
nPtPWPA7eQw3,NOQ5V1RCdCE4,AHG0TE6bRNNY,174.42,7.52
Rp9S341B3zXm,kbNNLsFohTjp,VyDYXaRCd51S,692.0,84.96
3t1v01O30Ejs,zva1evvWliCe,V5WynwQkZECV,101.75,42.36
ouAtsUrXnBVX,8ng34VjrY6A5,N5BGxhFNHIz2,345.6,57.12
B0F3aHVv6bnV,G3Xzx2T7v1Xe,yJ785hbwK2Jx,99.35,25.98
3YcKemLD5p7S,IRbuBtjPda48,TuPm19CMKvrM,117.56,109.87
9YExFofvc0yx,IJJL2iT7InlD,m6IJZtqbZBZn,234.9,4.52
RfBX5gWWF5AU,wX5pbY6I7Hav,qnplB5uiTm6l,28.7,89.34
MFaOCOY6zbxF,DXG0TFaZjGHO,V8Stg8HdXCTe,403.9,32.34
f3pafgbs4uqH,13O39DE4qCqc,QNwKKOA9Ndbm,3.5,29.14
rsiU1hKgA9h1,tzjuQqk3cBra,bC6zox8N229x,199.96,58.92
ePkuawVxN2lO,VwdwNvhvC0m5,JX4iwTS6jjJU,127.77,10.87
37qoAAswcKAR,tEjoHkDlwfgW,XePbD5Ocm6Yk,2139.99,3.49
7Ab4bZQkS71Z,GyZ2PzvLXME5,ItYhqrkUww7D,122.5,26.02
LM4396oGVI4P,HVS8Wxq46IS8,mfE47TAJF4NL,84.55,133.85
QHVQqyVuqxe1,I8UWr5v44w0X,xadaQcJkLTmF,399.2,22.18
QUZTpi9GlZoK,a36LVa86yeSZ,sy3UOM6rbxlI,820.0,22.61
cCl1NTrzSsXF,iWuPDDmCbajz,K8wD4QezpTAh,193.25,51.38
TiLgWBfm4OKu,rZ5pT7KeDGN2,RsUgQvBvc24M,43.0,31.65
GzuEOq8fuVYJ,LXIAyPyuFP7L,EGW4UK5bOeEZ,136.9,16.02
foAobxA2MXUB,ah1RL6zxRSl9,9mfjTVrqQBXe,53.99,47.55
mQsVf4AROoqk,gDIpQaYc3CyB,yWUu6WhwFUAg,692.0,21.28
RguorjqU87Qx,Hexke95TCH98,YlP5976VHgAM,134.57,34.33
lbBgkQGr266r,GgJyE0Hz0O8L,HPuxRyj1uNUP,75.25,23.05
wQR3nix1FQbc,EFaE4cFPVRbh,ftbUjJ6Gsazg,574.2,78.06
YHaAgBsmH3q0,c6gM02gPWwP7,wnF6o59qfQ7x,33.8,0.61
AsD5pRx1u1hR,E5K7FsEqt2uD,wAgnN3eGF2Af,56.89,45.85
LXJ6hIrlyeFH,RwW0sBL0sCMx,lSBOihS4qUaM,76.11,52.85
sX7SlsCLLnMU,zSUuY26HQoqR,sfP4huRrus5e,95.03,14.25
9tUhstBSPbSE,eJyDdAp36pHB,AvTLykupHOIB,97.44,50.28
pqjmYLVr547Z,bw4D1I6O0ayl,K0qPVGdA91KO,620.1,65.28
tshdRFBsCvkZ,0yMJQ6aL8kSk,AHG0TE6bRNNY,235.92,23.6
e5r7WBrq7O1C,P6QDPnyMzFV2,IN3f7GZE7KZ8,145.69,47.55
tpV7USPv3i2G,Iq6XSSze0Wm8,j6ZQXHPSPppN,420.07,56.94
PI6JfGZf9hie,G671H5y7C2bE,CutJkKSkib8L,509.99,6.87
T0WxCX8PzlHh,Ffe8gTdmyO3U,4cJY064rRFhL,107.63,52.08
igNNlKTofrud,0vbEvli2JYJu,RKad98cTxhSb,95.03,59.62
BAIpvj7r1WT9,2KLdCRC3moTd,ruq0u2ZpAMDr,18.42,27.56
48XuGiUowjmW,dEv3b728LQYy,n71QJUsiY2v9,33.41,48.6
4m55xiwR1iRU,r7BcI6KiPpkN,ZsDn106jXrgr,62.7,170.86
TOXDuLTB4uPD,cip2jHhMY4pc,bl8PTwqK0kvN,359.6,41.0
7AdLEfr2vsH2,3EEGysC7YO2u,Uhxp4jLBVzJq,102.48,104.0
iBjLlGnSxYdo,iYnyndZ9NBeV,9fFFM6RBxCkT,264.5,45.56
c7Rc0VyfSejT,fQocijFpkg4V,EGW4UK5bOeEZ,1375.0,73.46
PDLHmajsV7YK,hrjNaMt3Wyo5,r7VxefoTVHbb,692.0,2.75
P3UUm5qDcU1K,lq4WpcDJ3DrN,yGbPyLPc8PmT,1094.04,63.11
ZyuqFweoQAar,E0srTQfwW689,bZ34cS1Dgq6i,12.16,15.6
ZH0Sf6QVuIji,VuvNGvJ8Rg5p,e77U7Zk968NA,403.9,6.87
lhau2OaN3Lse,21HsrrsRHA2k,m3ZW0huovPVQ,111.27,14.18
ldCKIVAliO2i,ej3mrbFslBCP,MrnDWxZVVLrO,788.42,84.87
Hux3Pw6YREU6,EFLWDmIaAjvf,XsyJ9fitrt63,49.38,32.74
gGQTVaxlqjGr,f9CB8rcpvm21,hLzo2H5Hi4Td,231.27,8.6
gIVVkJbHCLec,NJZYhieXALGC,WG2pVERAEzeW,91.33,86.74
3dH2tBPA1aCJ,ZTm7S8NKiBkV,TuPm19CMKvrM,149.94,32.34
Ex9DDIiBe0lt,7DhXu0vTirGc,tQFHgEUSAMiP,150.82,100.84
aC2oxdUtnlNT,rMMnof84GR6T,VYAwLo2gLIyv,100.0,24.11
EZIorm9xzYFS,4xupTEMXxGZU,KH9VVC2iPaCb,820.05,6.87
dkPGZV3GWZYN,o8IbHMCxBZfI,yGbPyLPc8PmT,517.65,9.44
5NMKKm5e9G9x,jUavH57hbpHA,pfCZGQecpmVw,188.8,39.94
oKm7hbD0lbRK,JLWzUIFlnnhC,AHG0TE6bRNNY,19.24,46.34
kd6Ydb8JfhoZ,5RXD3fnaex72,vmUdCiLPoz75,71.25,0.33
iW1CKSVA55TU,UbpUnhqI3zPA,lnvB1XSo3zwf,41.5,13.5
DSO8lsytC3Bd,LJri7l7zYWly,16pMg4KJ3hIj,346.99,8.13
8rhpESBycjhB,u2Ge4vuNq8zN,Ke626yR3oT5B,279.0,57.12
KlTdg1tGYqs4,Kcqn7MC2IG3l,mmCZV9eruyuF,134.2,65.62
Pu7nfMah6lK4,JMO1fdiVTpU8,ZsDn106jXrgr,319.29,80.11
MafoLTPvcqOg,eJ0WKujR01gm,Cyl6PGvB25KG,56.89,9.84
iYEfAZz3Stdm,kQfBxk04xPA8,7KovPWNcMm5O,224.9,3.81
nYgUSOWSdad4,x1NTYUl0BmAh,uEFXsCQR7sKo,15.27,2.46
p0gG5zpz4UQh,dHciTDdAg2PA,3RErtNzohFr9,82.91,6.08
rK8veP1Nb7Ke,TDuzL6Defp5Y,f9tu6ULae8aj,519.99,10.85
rFFfuqsT4ljh,H0x1mxQUvRzj,nQlmkVGs3xYh,128.99,110.82
UdwUDqpWLu3a,CDpa6EIYISOd,k6Ksam5fmXKf,56.89,60.58
Ct1koZvO5wWh,MJd5ysuJ9wF1,TuPm19CMKvrM,114.89,7.79
HNKpaSR6Ineq,DJMEGpYs2C2u,Ko3LWNo5BK3H,692.0,67.42
gYtU7orgWGmF,hGNErNRVg8wA,s9PULoMk80qE,75.25,13.03
lRrHNkOrbvpz,7nvjGButlGhi,2mu4r7QrpHur,220.99,8.37
Cf7tcb29VJM5,fiP6szcUVa69,6MiWj2HWq9eD,820.05,41.41
rTWkYwNfppRF,1edaUIVffPFF,RsUgQvBvc24M,34.36,2.75
d493ZWE7r2P6,f8iKMdKBpbZX,qLjDuwtRmEmT,469.0,54.99
BpMC7ZRagRsm,YOPqofI7jBua,rw8quipJZbHB,172.13,80.07
ARKYBGrGJvoJ,a2m8s5mTUHF9,tQFHgEUSAMiP,802.14,8.79
4CdmMETZCXeO,G24c0HuKDaQM,dxDwXfkddQX6,49.38,6.47
BajgZqZvNGC7,LUC27pwZQect,5YpZRhwM0e0V,564.99,21.91
gfK3pUSr8zib,y8IyaIdJMc24,xlwedf1VX1YA,127.77,37.89
EtDB2xoi8z6v,vAoTsrk0h8ba,s9PULoMk80qE,51.63,83.61
8hsSVt4NDqi7,ShJwvkAkPCoa,8cMMpAAFEsxE,97.07,20.9
IDItwlg8e9Kn,0DGUzA0AK20e,nJpgTStC3ru8,224.9,6.08
9UeftkkI2Hkf,RokqYzTZLpwY,4rtH6c1PSmrF,75.25,49.06
ffzu1qyKbm6a,zvn2wo7ja8VG,2UV2zaeUhNyA,188.8,14.31
WdHD6qHhSUpM,oZHtKgVjIhrT,7KovPWNcMm5O,125.46,27.83
CzW1oTxwaMcb,kaWdi2C5HrhF,WTbhLip6Y9IF,142.14,39.84
7rFX9paY8UUZ,Qsi6GtmEUMDz,qnplB5uiTm6l,111.27,15.67
mvc0QM3EC6CC,NiTkEhD9xeia,qdnpFAlJ06nJ,299.99,5.93
fKZ18fmy6yR3,m2BXGAfmaOtK,k6Ksam5fmXKf,28.82,6.44
vzVkrQn4quds,3VnsJgLF3hr2,K0qPVGdA91KO,137.88,6.87
8EheFl2K5xWx,UYZG1oOulp3b,2RAomcA7MaVK,376.0,34.33
aKEWzx1Ot9iM,4nB5PEYhUfIe,yGbPyLPc8PmT,2130.0,61.16
72Y6T7ahUGLu,p0yrSvxhFBI1,WAAcSp6sVIZZ,1097.8,65.58
SHUMWTwhlHte,hXJzBtpOKuuU,DhnYfWO3PJ5F,495.95,29.6
oBCQ9nAiV6CY,HDq02GU8zCWs,kT4UPkqxjZhU,99.97,44.23
M5nkEQ1zIXsc,wdV7yJzaz3Su,EqPcJSwcfSMn,29.87,83.61
i30cIp7X6Bvk,qYEth233Ed0V,2UV2zaeUhNyA,395.6,60.02
DkdAGf7EX7EO,V7veYHDGkkXA,O4l9RWEDJzQi,78.8,20.25
R6ExjJCLlhoe,GGQvhbIFLiw3,fdzqBJYl6Pc6,107.63,13.71
1DSJafVdV4q7,vkLCZlyM8xfp,N32MgQgsAb11,145.2,89.36
Dd0ppt3Bs0Pc,xDSOp6LBD8xz,GlLj704QXlDB,28.82,42.36
ULyc9XYIL7dI,g0xj2r9LxuiD,3cNydxlqQDMV,968.0,22.18
atTj0ZjqOgt4,9wf2yzIB89Cj,p0x8d0fkYzZF,42.89,20.9
RAHwxoiXOx8C,Q06i2jW2hgfg,CutJkKSkib8L,100.0,73.45
HlhLeyjrG7Df,ZTsfMadzXGDu,s9PULoMk80qE,56.89,21.19
GDmJV2V7LF4x,vgPcnMEzzwRT,vJf4Jmjx31y3,247.88,17.44
iLKRNveSrF0k,89vQphZa2qgx,afDjK0KR8kr6,718.9,133.27
cgXDE8FZO0Xb,UIah81Drur0j,ruq0u2ZpAMDr,128.99,12.59
uA86dOdT7v88,kpaWBO7LJ3AD,0TGBD26I0208,194.0,14.55
DwRcEzuhB3Qx,ojKOZNiAjf83,MD95fJyKH99j,56.0,83.75
pTrzaZf2V5RB,hMMOgETirvXW,XLo80zvVWiTR,42.89,52.83
x8yDlZCSfIYf,wPUdAGg8JMPE,e04MSACAuPpW,564.99,32.23
0I7O7MsPeyI7,l4Ak1k8MYyLW,LVvoi2URMOMW,104.8,11.02
KCqhbB2D6maH,jCgCz3TfZkQL,3cqSxyYyqpx6,475.0,20.9
rHJzczyNM63e,dfAHqNQcTm3T,SgeUigb5Vbiv,2899.0,47.55
xuFyLeHUcPAw,x7tPUNJkVPjv,9fjbkM2d4br4,178.0,29.18
ZQPhAsOKXsUN,CjhMUe33L34V,77p2EYxcM9MD,73.76,15.67
58T5fOnVYQLD,2UQnLOcrPXMw,fPCae5a96bO4,49.38,115.49
IMQn8I3qWHSU,QqRt9fpBjLde,V8Stg8HdXCTe,509.99,21.98
74WPVCskQsIj,VcRU5d314wk8,RlOHlMxGbwXj,148.5,71.75
gWMzEGg0tCPI,EtByr6hYFH77,tNJnfkCxzhmN,117.56,43.69
lWKghCnjxAx4,0zx7dionN3yN,EGW4UK5bOeEZ,136.9,27.43
2bEjzHB5SPGe,v2ZwyydOM1YI,2UV2zaeUhNyA,189.05,44.04
cMULwAXuKbhv,ANIqEyBH8PV7,9fFFM6RBxCkT,404.88,69.96
JYTKtZadi06t,BFHGsCe4PucA,V15yYSGTt7kt,59.65,0.86
lW2VvjvLxacT,Ffe8gTdmyO3U,4cJY064rRFhL,107.63,31.94
LQfpw7Lw3mZo,FCc6TWUWdrfn,7JtHJ8kiNtes,48.99,61.32
LUx7VyrZt0dD,y6ybTZLWVIL6,JX4iwTS6jjJU,692.0,19.96
jUiWNljHF1lC,c2AlQRDfO62o,VZmgxK6ws7Pt,124.89,33.24
hBFvXZkcrGue,DwErrH6eI5GJ,0Mzbc3aACMOQ,676.97,26.59
A3vS3IPvjHjW,yhM1TNmnd3og,yGbPyLPc8PmT,2899.0,32.34
VxG03PM2FNgb,JCbp3il2CQjf,VyDYXaRCd51S,692.0,64.55
9icIL5rmq7qs,mUzVm5ukrxKM,HQ4j3Fr6B61e,120.38,60.28
hKCEnNnxNi9y,Kng7s6klzhxE,coi9xkdo66JI,118.99,24.34
ydSwRaytEHO1,2A5DgdhWSflU,P4kjq7WSvXsY,80.04,3.81
wSkkRXmfsgIm,wdV7yJzaz3Su,coi9xkdo66JI,231.27,0.96
ijykaAakrk4M,1kTSUJcSa2y7,uVKVCckRTJIo,15.32,50.28
NzNa0Gjd8mOh,zzqhFv79Esms,f9tu6ULae8aj,558.5,27.8
7KmktGQjcwdc,1ZqowLTpp6s0,XoReeOEjvEuw,108.9,60.07
zWpjISNbQ0hV,ztojzhkjzDE6,YRYlK9uqyLE6,749.9,74.27
rpYxQ9oDUmp1,8wglJCsLCa4J,yWBcmXHhf5dK,16.89,70.34
2oFme2xM0Y8U,vXtaRqxkKaZV,3W9I1ZMht6Z1,125.46,28.69
Mguo9ns9ztL2,nps3fwSh233Q,2jTASjIU2rIf,265.9,2.46
Sk9hxfIyiy1i,Ffe8gTdmyO3U,4cJY064rRFhL,107.63,17.31
HHS3c5Ljtyt4,rrG7mKbyWdC4,o7Ja8b2hyk9K,179.38,15.81
xrJ3KVN2gkv6,8hpKsbXUhdue,IWOf3FsBgQtM,145.69,12.28
8jBImgMgOY78,PaQRmMWcVBvM,c9lDHwa1ASLS,692.0,57.3
sCgaZaxvwt9H,SBqQocAFcMUD,LLty41IbV7xo,676.97,173.43
uN7HucLFNunI,Nfe3KW9D3aB1,BGPWBRIq3VJB,55.83,68.24
N2Yzz9kEiGbV,VE1XRfifT9hb,oqejBC0typqo,198.5,20.79
gQWnEQKWiIhb,vyhfapFvw4En,85SkCXU1pYAh,128.99,58.88
hxEXkx4cf5HJ,hAZ8cNEXBjmo,3KuTukGXgD7C,113.49,92.85
arYM1rOICuHa,kdPqPvhp6fDj,ebluER1nIuqZ,22.2,18.79
sd9bKoA7wlB7,zfzYxbaQFrTV,3jwvL6ihC45G,24.1,20.9
XCuKVpWqZz1l,2kLibwqPVRvw,IA4miydxluXF,178.0,60.28
SXPmABnBk33c,YBDNU5aMdWer,LRXPBGRrL4rH,1129.34,27.2
bAqp0bhF0JpN,HdbwQayNCk9o,7KovPWNcMm5O,160.99,26.02
hTK1AleqjqCk,rVvwZzcXg6mJ,yGbPyLPc8PmT,220.99,27.54
RYXOtgXeQPCZ,AoDB6KzrAFvx,CYe0rVOTbNZ3,42.89,47.55
gTBVTtDRyjcq,R8aLZnaAvTI9,BFS9XJPapWv0,319.29,36.96
DbMetkLiW5Bf,escgbub8c57V,mFvZj7UmZKhl,505.5,55.76
z91BeA39Uu8Z,CBx6cGZbqibD,r9PPtLpzZVdj,87.0,94.98
u2wA4sPzAJpe,3yk93DQoQpk3,pmgltuNur5us,18.04,86.54
tpNedFCpufgc,Ij1efv3CSK58,n1qBLUpDVOLU,692.0,94.93
SoEVVlgl4nlR,69OwFBCpOn3Y,1b6QwEUEjB7M,155.4,57.16
aU8ZL00TjsuG,waVHmv6p4Qml,lnvB1XSo3zwf,106.3,53.62
NGZXyqA7I0vU,PhGEuJiLXIFj,4YvZWfI3A03T,234.9,65.05
A0fcjs62Cndi,TKNiFZxm7gs7,yGbPyLPc8PmT,113.49,24.11
1mL0Jh9m3IZR,lkxzgIrOiFeS,2RAomcA7MaVK,699.9,44.4
tCVofUV2Of7h,MCDgS769hmrT,On7VyJbjT6UV,530.0,20.05
ooqoFE9D2KkY,R2u3pJSgF7Gr,OnC6iPAbNc8Z,59.88,2.46
xl9GEelYzHE9,EG4wDSpFyTth,TuPm19CMKvrM,319.29,4.75
2gOGEmNCM8xw,SESkOgF0nWnh,YVBAT3QqF9Qj,89.1,33.96
VjsgruMHPUf3,pkyHmQa1LbNm,OkFthMYQJf3H,45.83,19.67
4rDuERUYuyhd,r0YGuNU1uijS,oriyBYKGv0Wg,10.35,68.32
Yxov8LIqQ91Q,aKKYPWQfjnof,qI9UblMbsm1o,44.98,38.66
KbSIZEKECrG2,TC2wHydTpYF2,m6IJZtqbZBZn,126.69,29.68
g6QuRXJ6lwN2,yt94gazerMbN,i2VPd2aaDnzs,128.99,21.93
PJm7mxCBK3I2,VhMa7QiYpzyH,oI8R7WsNWWBc,109.82,2.46
UYmbBvoHIdk4,vjHjUrWrjjdI,66O92FkKsKzb,12.19,73.11
k7sIupEleZ2c,sCONCvmO1cEY,0Mzbc3aACMOQ,136.9,12.16
hx189mgmUapB,1MVnjjVL99Qe,mEjsxWqPcOpt,509.5,34.45
IqOdyKc5jLS1,tEjoHkDlwfgW,XePbD5Ocm6Yk,455.0,4.24
3QGP57PF5Win,ghGpLwww5dmF,e04MSACAuPpW,42.89,20.9
saLdTsO4gHSc,EMof2Bye3HyO,2a07LobkzHUx,2200.0,102.77
EqXf3RPeEIYE,92foFp2lQOKq,EGW4UK5bOeEZ,325.49,145.18
htwJ6OIBwWHQ,4qyrByM7U4dM,SdNJoEI8fcgb,53.44,34.92
Bv57TVJ86OOC,b73bpEzJgugQ,QgSPgHi2XQs8,80.38,47.55
3g9aAVfRBhm5,1Shu25hw8jmU,eOhcPgdVKUYw,266.55,20.9
P7pLcyRA3wTv,kpaWBO7LJ3AD,0TGBD26I0208,399.8,73.72
Hac9cW6FamkH,M0AspJY2Itlf,cLUNVSgUkZHq,83.36,6.08
QC1Bh8EGqP7K,GNHKysaZucG0,VbREMx1xh7Eb,11.97,61.75
70npgN0rENU4,UgkSjxoiV9Ev,UOGIrJtSldvd,56.89,18.4
I0e9OklWRj4j,PUrJr5kQIWBZ,av5Z5qCPm4CE,43.97,65.62
kDUrCAtioZZ0,0vbEvli2JYJu,RKad98cTxhSb,493.9,18.31
b3fdN6REhgsT,jOGn3OAfpzCO,WsRRts2emyz6,142.2,30.66
oaVl8S7Ol5l0,79SMiLebioWc,JnBNiGbt4dPz,820.05,23.71
Rk21dzeyUBqQ,IaT1PjxEe1iq,AYTvmj7w9EFz,403.9,6.15
mmluPTsOIBkB,X3gK4Ap0csw4,yXrB7b2yPYbJ,107.63,111.38
CGNU8rDJ0AJJ,fnpEJmNALuAZ,QgSPgHi2XQs8,193.65,31.0
8Ko6XNSEAgyb,xDO0OuUnEKyB,AYTvmj7w9EFz,152.72,55.54
v530Mc6iYJdL,7YapQsMLXXtv,0tBoRWzPdf1v,29.87,237.84
bmkeftduSzje,g4uIHB0jZY5x,4Qi71ZsjOJIX,2130.0,3.62
eNtrgiej0uDj,7hhpU4dSXEu1,EGW4UK5bOeEZ,115.35,4.5
2fYjQtO67E8d,KnpzNwvGQbPD,n1qBLUpDVOLU,257.6,6.08
RJ9gXuYE9mAM,DasPRY3IIvU9,V3iKL8r9W9NR,61.97,46.76
805BEAMwToVU,PaQRmMWcVBvM,c9lDHwa1ASLS,389.89,214.86
j0UJHu6Rm2aG,fMT99TfghwDT,56DLys9ECuwq,455.7,105.76
MxMP8cbpHh55,tPlw2QcQOvKf,r7VxefoTVHbb,509.99,34.81
Gbu68v3FDfb1,EsjZXaqqL5SG,oGYw3FCx0i23,389.89,7.56
DuFGiDO5xEeb,wIRvInFDV7jJ,ItYhqrkUww7D,34.97,45.83
9yRhvTQJbwMP,weOYsj0RURMg,oMX7XDg7PCkP,126.69,30.66
GuUNsFqfwRDp,YhffF1iFJbyQ,V15yYSGTt7kt,79.89,59.31
edFnCn47vreU,7ZnciVAYvoxh,yHsOFiqVrV1u,53.99,21.35
