order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date
rqXdfcZYJUib,lsF7lFNPihmh,delivered,2018-01-07 21:28:13,2018-01-07 21:47:38,2018-01-12 21:12:40,2018-01-24
WGFCcFquqQ5c,FXaPTEuul1B7,delivered,2018-01-22 22:23:18,2018-01-22 22:33:24,2018-03-16 20:52:19,2018-02-19
ZH9MpxJH1bKH,alXdL4qUj6Pi,shipped,2018-03-24 15:13:59,2018-03-24 15:27:44,,2018-04-20
ATZ0IHUhYAR2,CFWytydBqex7,delivered,2018-08-15 21:40:08,2018-08-15 21:50:16,2018-08-23 15:37:51,2018-09-21
C8fLS4aMoXgC,xCLAIUZA8APL,delivered,2018-05-15 18:46:23,2018-05-15 19:12:12,2018-06-04 18:23:03,2018-06-04
N5JuBxDYgcqq,QUCa8FQlgIQB,delivered,2017-09-01 12:51:03,2017-09-02 12:45:15,2017-09-12 18:10:02,2017-09-28
i14pWL6DgbDc,4u3C1UUh6Hdv,delivered,2017-09-29 01:04:16,2017-09-29 01:24:52,2017-10-13 21:07:55,2017-10-25
jGnN0eE1oZGG,THShYInRcB4p,delivered,2017-08-11 17:18:16,2017-08-11 17:30:11,2017-08-16 17:58:42,2017-08-24
gtA86UipvMbB,tb7dFIE7GKkP,delivered,2018-08-06 13:41:58,2018-08-08 03:15:15,2018-08-13 18:03:32,2018-08-22
mpZNxxw53TYB,S9IUhei6aGnR,delivered,2017-11-30 15:42:04,2017-12-02 02:37:17,2017-12-27 17:19:27,2017-12-22
832PQJY8ZnP5,0CMcSkZ4tCI9,delivered,2018-02-25 13:48:07,2018-02-25 14:08:03,2018-03-14 19:22:46,2018-03-19
sq8zeWpAajL8,y0uENWUlJZA5,delivered,2017-07-02 17:06:28,2017-07-02 17:15:14,2017-07-20 18:07:00,2017-08-10
IXfrBlRlku3a,10LyH6in1kEE,delivered,2017-06-26 15:08:20,2017-06-27 04:15:23,2017-06-29 12:08:07,2017-07-07
M5YyU4hhpeQe,UZDhEeyUM4xY,delivered,2018-07-30 10:42:40,2018-07-31 09:10:11,2018-08-09 22:18:29,2018-09-10
rMrbVEtx3S6t,bqHAoQs4C9BO,delivered,2018-07-26 16:20:01,2018-07-26 16:30:18,2018-07-30 13:51:38,2018-08-10
UpmelhKrfYJV,dQqmwL0fORRT,delivered,2018-07-14 20:17:16,2018-07-14 20:30:14,2018-07-24 19:18:59,2018-08-08
rEcbFMqsUBri,ZAd4z7NwWxwb,delivered,2018-05-20 12:11:09,2018-05-20 12:30:32,2018-06-06 13:14:34,2018-06-05
8dUkSbJrkCZ2,1Zpdk61OjYLh,delivered,2018-06-03 18:24:25,2018-06-05 04:51:55,2018-06-14 16:56:00,2018-07-18
FzrvZZX4ykRd,vh17tP8DUWou,delivered,2016-10-03 09:44:50,2016-10-06 15:50:54,2016-10-26 14:02:13,2016-10-27
xyKwUWpXOqQe,h2RCwSUHWSmx,delivered,2017-02-17 16:23:11,2017-02-17 16:35:22,2017-03-09 14:44:04,2017-03-24
emfuSe1rXjtr,hKDLlGhBv4wh,delivered,2018-08-10 15:11:34,2018-08-10 15:24:50,2018-08-15 11:56:32,2018-08-24
BdKT16rfqmPU,8HLxJfPoALHP,delivered,2018-06-08 20:22:08,2018-06-08 20:35:19,2018-07-04 19:44:48,2018-07-12
lNrH9kgnky02,dNjBfB7f1Gzs,delivered,2017-04-05 09:03:14,2017-04-05 09:15:16,2017-04-17 05:07:46,2017-05-25
65wWv9rDI2UN,mpRnYe158aa7,delivered,2018-08-12 15:17:26,2018-08-12 15:30:22,2018-08-15 18:46:47,2018-08-23
W43DDmjqIZnL,X9ZOIbaRNsrp,shipped,2018-04-02 21:09:39,2018-04-03 08:08:57,,2018-04-23
Phs8nLMw6vcm,9xMLf9CVl530,delivered,2017-11-03 11:29:00,2017-11-04 11:25:22,2017-11-08 02:42:06,2017-11-16
EYnpZSFDZt47,m2lLsGNC3c2O,delivered,2017-03-27 20:32:22,2017-03-27 20:43:08,2017-03-31 18:22:11,2017-04-13
tMGKIcNguHkG,opKOwM3pxU7U,delivered,2017-06-06 13:34:51,2017-06-06 13:45:48,2017-06-27 12:22:25,2017-07-05
sJ17krUKdXyd,LdF3aJ2kWMQi,delivered,2017-07-09 17:49:06,2017-07-09 18:03:12,2017-07-17 18:13:44,2017-07-28
I3qgt3e3YOv4,wOqjeUHk4Fyn,delivered,2017-07-13 19:06:28,2017-07-14 02:15:32,2017-07-26 17:12:31,2017-08-02
zDWZmx0DCRor,TI8qsjxwZhDA,delivered,2017-10-17 16:03:38,2017-10-18 03:14:41,2017-11-09 15:27:35,2017-11-08
rOH5vWAAnUI2,UWUs2Et2ciLe,delivered,2017-01-05 12:14:58,2017-01-07 03:35:24,2017-01-16 16:13:55,2017-02-01
rUirzWnWW4Lr,RArH98SoS0al,delivered,2018-07-27 13:50:48,2018-07-27 14:31:19,2018-09-14 17:11:19,2018-08-13
lsPJDA4eYXCV,02mjhHniMzrh,delivered,2018-06-20 00:45:58,2018-06-20 01:18:51,2018-06-27 16:58:54,2018-07-17
Nm6WTCOAhi1V,N6BHLhxxoLAv,delivered,2018-06-01 09:57:51,2018-06-02 09:51:38,2018-06-09 18:11:08,2018-07-04
20IeLEnPhkcN,B0fLk80Zt6dv,delivered,2017-08-25 21:14:28,2017-08-29 04:50:24,2017-09-05 21:57:44,2017-09-26
5iSvEnFjiE7r,dPcLOP4hOHdy,delivered,2017-09-21 13:22:26,2017-09-21 13:35:21,2017-09-25 22:53:41,2017-10-06
jSfSOj6xpwgA,Q2bhZqsCY8zu,delivered,2018-08-22 21:25:12,2018-08-22 21:35:16,2018-08-27 15:21:34,2018-08-31
8k7HY7VP4v06,gWkn3aFgTnwa,delivered,2017-01-26 18:27:04,2017-01-26 19:00:21,2017-02-13 13:34:45,2017-02-22
ZIQLVK1YwHki,2oGNN6Fy0rjQ,delivered,2017-09-29 15:24:52,2017-10-02 15:28:20,2017-10-17 18:22:29,2017-10-23
VoRdPAS0q6yx,HcubPiDcFKWk,delivered,2018-08-23 00:09:30,2018-08-23 00:24:30,2018-08-24 11:51:28,2018-08-28
wfIka62hd1Vg,KO1u6LB0pDnn,delivered,2017-12-16 14:02:41,2017-12-16 14:13:27,2018-01-05 19:55:00,2018-01-16
AsGfcWJ2XASa,eBa6VBZS3HZ0,delivered,2018-05-08 21:07:09,2018-05-09 03:11:43,2018-05-16 21:42:09,2018-05-25
fCMo25VzXIfQ,OgdU4DYmaMAA,delivered,2018-01-19 21:07:32,2018-01-20 09:09:35,2018-02-20 19:27:20,2018-02-22
TfyNzGFd4oeR,WlbudBCRWd2Q,delivered,2017-03-28 21:19:42,2017-03-28 21:30:11,2017-04-13 13:05:19,2017-04-27
ChYF8Qdn1D29,4yqZEw2DVETF,delivered,2017-06-09 11:12:56,2017-06-10 02:43:36,2017-06-19 21:13:36,2017-07-04
FqflzHpbt6lz,4LGHQ2QyHz1W,delivered,2017-09-29 20:48:53,2017-09-29 21:04:28,2017-10-09 22:03:19,2017-10-25
2L5BmkomP43e,BchxEH7Mvmr9,delivered,2017-10-15 22:17:40,2017-10-15 22:28:31,2017-10-30 22:39:45,2017-11-22
39CPzpj5i4wH,S2Yzuyptium1,delivered,2017-07-22 00:29:43,2017-07-25 03:25:47,2017-08-03 18:12:28,2017-08-18
MDvZpEjOGR4z,zKmhNfWriYNm,delivered,2017-02-13 11:31:58,2017-02-13 11:43:13,2017-02-15 16:14:44,2017-03-10
4UjdM4aEBCsn,wUwj9phgPpa2,delivered,2017-07-25 08:54:42,2017-07-27 11:43:30,2017-08-04 15:29:15,2017-08-21
nVZNoQ372Zfr,VpRajWoMVfsq,delivered,2018-07-07 22:14:59,2018-07-07 22:25:42,2018-07-14 16:31:46,2018-07-27
7jt34cTXkGtb,pjKVWD1MhDTN,delivered,2018-04-22 17:44:50,2018-04-24 18:35:49,2018-04-25 22:56:48,2018-05-08
tC7ppsjIqioj,vgLVAfCz4lVn,delivered,2017-09-19 16:44:34,2017-09-19 16:55:18,2017-09-22 15:08:09,2017-10-09
KB5qPmFDbdrh,gfoFzieo9JH7,delivered,2018-07-18 12:10:39,2018-07-18 12:22:21,2018-08-01 21:04:13,2018-08-03
SjGWAHmCPFdr,z6Jx87yEx9V3,delivered,2017-12-07 11:15:33,2017-12-07 15:32:06,2017-12-29 19:09:31,2018-01-10
xUMh4zxCze7V,KU1bxLrpwNNk,delivered,2017-02-12 19:40:41,2017-02-12 19:50:19,2017-02-17 06:52:16,2017-03-10
waWznSclPRQl,xcDPnkmuuDP2,delivered,2018-07-04 08:08:35,2018-07-05 16:27:27,2018-07-13 18:08:44,2018-07-30
e44aJfVympX5,uywkKebODn18,delivered,2017-06-07 04:53:18,2017-06-07 05:05:06,2017-06-19 17:15:58,2017-07-04
F8xOdjyZGMr3,4C428ZrSMeeJ,delivered,2017-11-30 21:06:06,2017-12-01 09:30:51,2017-12-21 18:37:59,2018-01-03
BK6OnXSTwEGO,FtTzvzo5Ki4o,delivered,2018-02-05 10:43:50,2018-02-06 03:50:58,2018-02-27 22:47:05,2018-03-07
laSBjF5CrPFy,psyCnKABVbfC,delivered,2018-07-17 20:04:35,2018-07-17 20:15:12,2018-07-24 17:21:23,2018-08-10
VeElP0ttw5sB,FLZCqBajvFEx,delivered,2018-07-06 20:53:55,2018-07-06 21:11:29,2018-07-25 16:02:44,2018-08-06
rDbNLgE4E06S,IIM0AS7UX13a,delivered,2018-02-27 21:22:29,2018-02-28 21:29:00,2018-03-07 15:48:43,2018-03-20
0HVqrqzBUgli,o7QqZyAmQMt8,delivered,2017-10-23 20:55:23,2017-10-23 21:14:18,2017-11-07 21:08:54,2017-11-22
6Z2sQzomLuDX,wBzk5HN5q8Et,delivered,2017-12-06 11:12:32,2017-12-06 12:03:40,2017-12-19 19:56:43,2018-01-03
h0TjEJzF6nXf,YI8ZI8NONH6u,delivered,2018-04-09 14:34:07,2018-04-09 14:50:45,2018-04-13 20:58:56,2018-04-26
MoPHdDIIbILM,A82qmKs3TixM,delivered,2018-02-26 17:19:24,2018-02-26 17:36:03,2018-04-03 11:38:29,2018-03-20
xJo8bYZKneNd,jAM09Wq0m1mc,delivered,2018-02-15 21:07:30,2018-02-15 21:15:30,2018-03-28 20:44:32,2018-04-04
FVpoxWRc0Kdj,MWuSVV7kav7r,delivered,2018-01-27 16:42:52,2018-01-27 16:53:11,2018-02-02 18:52:12,2018-02-22
7VqEni4CRjJI,tD9Nw5ojDOCc,delivered,2018-05-09 17:17:57,2018-05-09 17:36:21,2018-05-25 16:21:07,2018-05-30
YDZ51YgpRjFl,0P9bxDPBAqPl,delivered,2017-08-09 12:40:41,2017-08-10 12:45:17,2017-08-17 19:52:35,2017-08-31
t3eVt0RCZ9wp,NI2tfR4C7ARi,delivered,2018-01-08 20:11:06,2018-01-08 20:18:18,2018-01-24 12:42:06,2018-02-07
83me5w8p1nxg,IeihIV3aHttn,delivered,2018-05-22 20:08:06,2018-05-22 20:37:00,2018-06-01 13:38:53,2018-06-06
Yl2QPH5519JR,AzQYCtly4dCf,canceled,2017-07-29 12:56:17,2017-07-29 13:05:18,,2017-08-18
ioeIMn0E4bQy,mpsZFAo5ve1W,delivered,2017-09-11 15:17:10,2017-09-11 15:30:18,2017-09-15 20:02:45,2017-09-26
wEMJMo9tq1U4,NqIXwdQcbWgL,delivered,2018-08-03 04:27:46,2018-08-07 06:10:12,2018-08-20 18:20:47,2018-09-13
J6QQqC8kbluX,aOiv22GJpqXR,delivered,2017-05-15 16:39:17,2017-05-16 16:50:10,2017-05-23 13:33:06,2017-06-08
vp1ClLmv4EjB,WIKEkHd17Twl,delivered,2018-05-26 13:11:35,2018-05-26 13:38:12,2018-06-18 23:58:53,2018-07-19
TEZmWmBGU3DO,UuwKbx9BHzMm,delivered,2018-04-09 03:22:32,2018-04-09 03:35:09,2018-04-13 23:47:50,2018-05-03
jVxgSGTqC1zh,UXFm54c8UPfV,delivered,2017-05-13 20:16:01,2017-05-16 03:22:30,2017-05-22 07:36:50,2017-06-06
OFxKXCRC0RZc,H0Nq5Y9xODlj,delivered,2017-03-14 22:08:50,2017-03-14 22:08:50,2017-03-24 16:07:44,2017-04-12
fwOC2DSsHXQK,l2TTTUuqshA6,delivered,2017-03-22 00:02:59,2017-03-22 00:02:59,2017-04-03 18:40:02,2017-04-12
9AehqQm3NTJO,1oeW1P5LvOs8,delivered,2018-07-23 00:39:48,2018-07-28 23:31:04,2018-07-31 23:38:35,2018-08-09
qsuNsuB97BO5,YkHlXnq3ZerB,delivered,2018-01-04 00:12:07,2018-01-04 01:31:28,2018-01-22 13:28:36,2018-02-06
1U9dfIf6u0dT,Jv9vFM9sOMzF,delivered,2018-02-22 23:12:56,2018-02-24 02:55:41,2018-04-11 17:51:25,2018-03-22
Dx4VRZH33oQS,Fc6QGSzc1vL2,delivered,2018-06-18 21:38:43,2018-06-18 21:58:20,2018-06-21 18:03:05,2018-07-12
7QcfIB3tbhQ1,JwxFZ62fjBCw,delivered,2018-05-08 12:28:18,2018-05-08 12:56:50,2018-05-17 15:32:41,2018-06-05
FfwtM9A8tCYH,dRQx2PffbJuk,delivered,2018-08-03 17:04:13,2018-08-03 17:15:25,2018-08-07 15:32:09,2018-08-15
3yEkqiXlhbw2,WhDE219uWhat,delivered,2017-05-31 22:12:33,2017-05-31 22:22:28,2017-06-05 11:06:31,2017-06-21
KrMCYP2RJ4GM,ddgbLNYKL1jO,delivered,2017-11-08 15:53:15,2017-11-08 16:11:03,2017-11-16 16:32:41,2017-12-04
HmtPmB8PgcFO,Mh8hiJoyN2cc,delivered,2018-07-23 21:45:43,2018-07-24 10:32:28,2018-07-28 14:52:36,2018-08-08
r7qu0CzY8Hby,pNBaj1J243AH,delivered,2018-05-10 19:02:19,2018-05-10 19:10:46,2018-05-16 19:54:42,2018-05-30
zM1PjWxhAITD,VjdwlNHuWCsP,delivered,2018-03-25 14:11:36,2018-03-25 14:27:49,2018-03-28 19:47:26,2018-04-06
l6ZJtUxAicTk,rrMzuLHzI7OQ,delivered,2018-01-29 13:09:33,2018-01-29 13:30:12,2018-03-02 22:11:53,2018-03-07
ygEcP7U8l1tD,bN3siYJEga0l,delivered,2018-07-27 21:21:28,2018-07-27 21:32:01,2018-08-06 18:41:35,2018-09-10
9zNp9BFX4vja,87hFOw9GStOc,delivered,2017-03-04 10:39:31,2017-03-04 10:50:24,2017-03-16 19:48:55,2017-03-27
DUcpLUuizKnl,3UguTZB7QCie,delivered,2017-08-19 11:49:39,2017-08-19 12:05:15,2017-08-26 13:52:15,2017-09-13
mVciJa3I43YF,ISoR5LxjZKm0,delivered,2018-06-10 11:07:46,2018-06-10 11:37:42,2018-06-25 18:12:33,2018-07-24
cZ6UjlsHsVGZ,dot63s2aCUtq,delivered,2018-04-25 16:59:48,2018-04-25 17:32:53,2018-05-04 19:23:40,2018-05-22
tiGYvQ0Rv6JZ,QNvygx2VCLMF,delivered,2018-02-16 12:21:45,2018-02-16 12:30:37,2018-03-06 01:15:44,2018-03-13
387759HqyvtI,q4RGqNT10ume,delivered,2017-11-18 11:57:21,2017-11-21 03:53:22,2017-12-07 19:22:41,2017-12-12
v4jp8yz4jJ29,C94JGwW742px,delivered,2018-05-10 19:22:34,2018-05-10 19:37:39,2018-05-17 20:16:07,2018-06-12
crwakaxkuuSS,HQfWi1SHDwyG,delivered,2018-07-23 16:39:54,2018-07-24 08:31:39,2018-07-26 17:11:42,2018-07-31
mCk50p7KZEGR,XrMVhge9P0KZ,delivered,2018-08-20 07:07:54,2018-08-20 14:11:08,2018-08-23 22:18:52,2018-08-23
EXZF7lMDNWBP,RLCi8LgbpmVy,delivered,2018-06-12 13:34:53,2018-06-12 14:06:39,2018-06-20 21:41:24,2018-06-29
KAlqlB1hWxYY,M4DifPMyUZEV,delivered,2017-04-22 08:58:31,2017-04-22 09:10:14,2017-05-15 10:22:30,2017-05-29
ZHtDusiJ45D0,djLp3tpIfaxC,delivered,2018-08-21 01:30:48,2018-08-22 03:44:26,2018-08-29 18:11:44,2018-09-05
1gR3PppQaqBS,b8FTA9IR971N,delivered,2018-03-30 20:48:54,2018-03-30 21:07:35,2018-04-13 23:26:36,2018-04-19
0zWBLC7jIfb2,rUePmnEC6wit,delivered,2018-03-28 11:26:02,2018-03-29 03:28:42,2018-04-11 22:11:47,2018-04-26
YHcsJIDV5QJ6,V7ZkVjEbyZLp,delivered,2018-01-10 22:19:08,2018-01-10 22:31:30,2018-01-23 20:09:03,2018-02-09
9n0OAH3HiCCb,3YKCM7Q19A3k,delivered,2018-04-16 21:21:20,2018-04-17 12:53:47,2018-04-23 21:58:47,2018-05-03
Ytf8vv8gnDye,xfs6SC3kNJek,delivered,2018-04-13 20:34:21,2018-04-13 20:52:45,2018-05-12 15:32:07,2018-05-10
qBHqoxKylhbn,WuyEpggwmNfM,delivered,2017-05-21 08:01:40,2017-05-22 10:39:14,2017-05-24 15:05:49,2017-06-02
li3ctGZwqbdK,9Z4RFeMq7Z85,delivered,2018-04-18 17:48:57,2018-04-20 07:32:14,2018-04-25 15:40:33,2018-05-10
0rG4sZtB3k9W,MxLbN62s4ukv,delivered,2018-02-01 08:06:41,2018-02-01 08:50:42,2018-02-06 12:45:42,2018-03-01
2RZAGIXG006C,UCMIjJiIuUqw,delivered,2018-01-22 18:44:31,2018-01-22 18:57:37,2018-01-26 14:08:51,2018-02-14
U55No97aqOA4,l3WBydTzA2z7,delivered,2018-04-18 16:26:40,2018-04-18 17:15:26,2018-05-01 02:13:44,2018-05-15
0tMd2r5V0OQS,wHugyjBftnWN,delivered,2017-09-25 22:57:30,2017-09-27 03:07:13,2017-10-13 20:28:23,2017-10-26
eGvZnldk23BG,cxpLV09c74Ig,delivered,2018-05-06 20:53:32,2018-05-08 19:34:35,2018-06-07 19:51:56,2018-05-29
Km8nZf2sWl9j,au6qJP3Oq8qL,delivered,2018-02-27 21:22:29,2018-02-28 21:29:00,2018-03-07 15:48:43,2018-03-20
4mYGKIjdgF27,svf3iA4HAPwK,delivered,2017-08-22 12:49:29,2017-08-22 13:07:30,2017-09-05 18:57:36,2017-09-18
b362SmzFmhPJ,JXUMaKHGdcfm,delivered,2018-01-03 18:41:22,2018-01-03 18:52:30,2018-01-09 20:10:32,2018-01-31
StkR28D2ffY3,qJF7zvrKGG5S,delivered,2018-03-23 11:39:18,2018-03-24 02:10:59,2018-04-17 22:57:21,2018-04-30
n3emMZci8p4o,5GazmmsSE78Q,delivered,2018-06-26 09:51:24,2018-06-26 10:18:03,2018-07-05 19:32:15,2018-07-27
mdGmT9fEcPwd,JH1wQ3aDzety,delivered,2017-06-11 16:33:59,2017-06-11 16:45:16,2017-06-21 16:57:31,2017-07-03
8jSNMCPiwbCu,3Ayursk2rH0o,delivered,2017-09-16 17:57:35,2017-09-16 18:10:16,2017-09-25 18:23:32,2017-10-17
fTJQfndIQrAG,mcwUbJnYSm76,delivered,2018-02-28 08:17:59,2018-02-28 08:30:23,2018-03-01 21:49:27,2018-03-13
bMkVg05mjhfQ,ZPDl3oVbf63s,canceled,2018-02-26 06:37:45,2018-02-27 04:30:59,,2018-03-12
QO8N7ohcVyrj,yOaAqG4j1SNU,delivered,2017-10-25 16:51:50,2017-10-25 17:35:12,2017-12-01 20:38:46,2017-11-22
zoSJv9FPr8Jd,5Jy7jEXuKKgR,delivered,2017-08-15 21:22:38,2017-08-15 23:24:42,2017-08-24 18:23:55,2017-09-06
22j9Y0a5sIpp,8ZWgxwwE0HnV,delivered,2017-11-25 16:11:30,2017-11-25 16:32:38,2017-12-04 16:14:58,2017-12-26
XUzcJuLrV3oe,fYaCn41SJWIq,delivered,2018-04-21 08:51:36,2018-04-24 19:20:41,2018-04-27 20:37:38,2018-05-16
rJRKAaxWnjNo,wiN0jHZmf8qd,delivered,2018-08-08 22:14:38,2018-08-09 03:45:20,2018-08-24 18:58:27,2018-09-13
3XuT3VE1kJVu,nCnQaDsEAdbF,delivered,2018-05-27 22:13:33,2018-05-28 08:30:21,2018-06-04 23:32:29,2018-07-18
qX37Lz9IRbp0,AnptbTUjQmR6,delivered,2017-10-26 22:27:40,2017-10-26 22:46:05,2017-10-31 16:57:43,2017-11-17
D01FGnGsXozf,oQWH5syNGodd,delivered,2017-09-08 00:05:47,2017-09-08 00:25:24,2017-09-21 17:49:06,2017-10-04
Ngli0PB7OOrJ,Fz2aDgQTCg0j,delivered,2017-07-10 21:37:19,2017-07-10 21:55:18,2017-07-25 19:36:41,2017-08-09
4x93k6puhPKI,4KOTD6yLYL24,delivered,2018-02-10 10:14:24,2018-02-15 03:51:41,2018-03-10 00:57:17,2018-03-16
UKAGY9zD9FH2,LMhUviiX8tqO,delivered,2018-07-19 17:43:55,2018-07-20 04:55:30,2018-07-25 14:55:45,2018-08-20
UziiWbn1PwWd,W8cYcCuVeFHv,delivered,2018-01-24 09:37:27,2018-01-24 09:51:41,2018-02-01 17:53:52,2018-03-08
BH2UgwkMgKUo,ZSo90YKIbbCB,delivered,2017-11-25 11:05:56,2017-11-25 11:16:23,2017-12-04 20:52:09,2017-12-11
mDsVHcWwGLhx,vAkJjN0VM1wA,delivered,2017-11-29 10:23:22,2017-12-01 11:30:59,2017-12-04 20:17:16,2017-12-19
GV9bl9WyNDnH,2z8vLKZFJcI3,delivered,2017-03-14 12:30:17,2017-03-14 12:30:17,2017-03-23 14:38:50,2017-04-04
bjra2V4uPMjG,NwhttHIDgPUi,delivered,2018-06-20 14:16:20,2018-06-20 14:38:41,2018-06-27 13:18:47,2018-07-18
IHUysh0nStTh,u2M8r1o0Da6o,delivered,2018-03-10 01:52:34,2018-03-11 02:12:15,2018-04-07 13:16:38,2018-04-17
2jPu2NTH1aQ2,czXRYIxP3GLN,delivered,2018-01-15 17:03:23,2018-01-16 03:40:05,2018-02-06 15:56:54,2018-02-09
d7yu6ljjhG9R,88up9twF0DKe,delivered,2018-01-06 11:57:52,2018-01-06 12:07:30,2018-01-26 17:42:11,2018-02-05
XuGwNzeB4crt,QikP7U54SQkj,delivered,2018-06-13 00:24:53,2018-06-13 00:42:36,2018-06-25 20:29:38,2018-07-16
wv4Z67SBhC8p,loAn0YnWm63R,delivered,2018-01-11 15:17:23,2018-01-11 15:28:32,2018-01-17 16:29:13,2018-01-26
x95i2DnTGzZc,1EF2vpWVoQOf,delivered,2017-06-13 14:52:30,2017-06-15 03:03:33,2017-06-23 12:07:41,2017-07-11
rBRmnqTgVZpl,LrOpeVK7xymw,delivered,2016-10-06 10:12:12,2016-10-06 16:01:15,2016-10-27 11:43:40,2016-12-06
cxTHF1YPZvkJ,jw00T9EPmwkW,delivered,2018-06-13 19:05:07,2018-06-14 18:58:20,2018-06-25 21:25:25,2018-07-05
CEgty7wHp35Q,O17TxoQXuZGn,delivered,2017-03-10 08:49:56,2017-03-10 08:49:56,2017-03-22 07:51:27,2017-03-31
GMqtdA9nxExv,sdFvLvYRwVa6,delivered,2017-12-08 11:14:30,2017-12-08 11:25:18,2017-12-18 15:59:39,2018-01-03
zh0EnaLXeLRW,G2bUrgETopiI,delivered,2018-03-26 22:19:07,2018-03-26 22:30:13,2018-05-08 17:53:08,2018-04-19
GNKWdnbvLg9g,2A7RJqTMjGS6,delivered,2017-09-22 01:42:48,2017-09-22 01:55:10,2017-10-05 21:42:37,2017-10-27
6RUE1pL8PRDZ,xjxZ5HT5ccSc,delivered,2017-10-20 11:27:43,2017-10-24 06:35:09,2017-10-26 20:49:58,2017-11-08
NOaZppoDbr26,VqMiOXQVoOLV,delivered,2018-01-03 23:45:37,2018-01-04 01:32:13,2018-01-12 22:49:20,2018-01-24
RSLkv8eBfSab,uJDt7JA67TlB,delivered,2018-05-27 18:11:18,2018-05-27 18:32:20,2018-06-15 17:42:47,2018-07-12
2tqjDaw1lEOO,9ZIN0p41MyCa,delivered,2017-11-28 10:27:09,2017-11-28 10:40:55,2017-12-20 17:22:29,2017-12-22
kwp0NmEr7lIF,HAL13CHyNeMu,delivered,2018-01-08 13:04:03,2018-01-08 13:11:31,2018-01-15 18:12:18,2018-02-01
RJ5LhuBC0v2k,qEYPEWvjcNkQ,delivered,2017-11-21 16:14:06,2017-11-22 02:51:26,2017-12-21 18:43:41,2017-12-15
cARdOaD3D7vG,ia7Jg1kOk1Ak,delivered,2018-08-02 13:46:32,2018-08-02 14:04:16,2018-08-09 16:41:47,2018-08-10
zlQETvuIk5WQ,lvB4LMNSllLo,delivered,2017-07-02 21:10:38,2017-07-02 21:25:15,2017-07-13 19:19:52,2017-07-27
ZNoiOI2baG5W,hDNFFEONUvdC,delivered,2018-01-04 00:02:25,2018-01-05 16:27:58,2018-01-17 18:04:27,2018-02-01
ijcPsRBZkZUS,vJfxfmOaZk0I,delivered,2018-01-09 09:39:09,2018-01-09 09:49:09,2018-01-18 21:35:18,2018-02-06
uF9xJy7jBlxg,7wSYlcf0TpVp,delivered,2018-01-11 21:47:10,2018-01-13 04:55:21,2018-02-02 11:15:46,2018-02-06
M9ChJu5tDDBC,0QQRtj0qRiuF,delivered,2017-11-25 00:33:24,2017-11-25 02:33:06,2017-12-02 19:58:06,2017-12-20
w6tGey7fEjWl,xDaJu1j971nw,delivered,2018-03-16 20:42:29,2018-03-16 20:55:50,2018-03-23 03:04:10,2018-03-28
qK1XinAN4TzW,ENKETKAKsznM,delivered,2017-06-14 00:58:04,2017-06-14 01:10:14,2017-06-22 15:27:01,2017-07-10
FZWMoDJctosz,4y8XDCoxBl0Y,delivered,2018-03-03 02:21:56,2018-03-04 02:30:49,2018-03-27 21:56:54,2018-04-20
nyNLdbWQjhJs,864SlmHkUJ2A,delivered,2018-03-11 22:21:19,2018-03-12 23:40:38,2018-03-24 01:19:08,2018-04-02
o6Z9l7weNSCQ,zhQoAMG7HMqn,delivered,2018-05-15 09:49:19,2018-05-15 11:32:00,2018-05-21 17:48:38,2018-05-29
WN2zKHf4FjfG,D4lcmd6ARaPj,delivered,2017-05-03 20:29:17,2017-05-03 20:42:26,2017-05-12 13:51:49,2017-06-01
Y1iCEtjZ5B7l,lgFSaV9hBxh8,delivered,2018-05-02 22:01:49,2018-05-02 22:35:02,2018-05-09 11:32:32,2018-05-28
gq1xbqHc9PvY,qTmKN8yDziFP,delivered,2018-05-02 01:27:50,2018-05-02 04:21:15,2018-05-07 22:08:38,2018-05-16
G7yuCp8gvoS0,W9EQmfvQ0967,delivered,2018-07-03 18:09:59,2018-07-05 16:10:39,2018-07-11 19:13:48,2018-07-25
U3k4DyZVcqqd,1zR7aSCrvggD,delivered,2017-10-17 21:08:24,2017-10-17 21:28:46,2017-11-10 18:48:18,2017-11-10
2YAc44HNr1Jz,dvEY3GSakofV,delivered,2018-01-16 18:37:26,2018-01-16 18:51:15,2018-01-26 18:13:39,2018-02-07
D046idVTKwSg,seSjUvwvS0mS,delivered,2018-02-02 14:23:48,2018-02-02 15:31:19,2018-02-14 16:43:22,2018-02-20
HckoBubFVsB4,bKVlkTcbGWXy,delivered,2017-10-23 17:28:47,2017-10-23 17:49:06,2017-11-08 20:48:38,2017-11-14
UZvpkJQU8SyC,zsqb8hTaRX6M,delivered,2018-07-16 17:16:35,2018-07-16 17:25:21,2018-07-27 18:36:45,2018-08-09
qlt1deiTHih3,KO0wHm4B7Nzp,delivered,2017-02-01 22:26:21,2017-02-01 22:41:30,2017-02-09 15:25:20,2017-02-28
3XhsaCn0Ek54,qxrVknpFbluL,delivered,2017-09-14 20:24:21,2017-09-14 20:35:13,2017-09-18 16:27:47,2017-09-26
E9MYZpmiNAiQ,mJcWQXIBwZ3e,delivered,2017-11-08 10:05:07,2017-11-08 10:15:59,2017-11-22 00:07:39,2017-12-06
